"","STCODE","ENTITY","SITECODE","WATERYEAR","DATE_TIME","LABNO","TYPE","INTERVAL","MEAN_LPS","Q_AREA_CM","QCODE","PH","PHCODE","COND","CONDCODE","ALK","ALKCODE","SSED","SSEDCODE","SI","SICODE","UTP","UTPCODE","TDP","TDPCODE","PARTP","PARTPCODE","PO4P","PO4PCODE","UTN","UTNCODE","TDN","TDNCODE","DON","DONCODE","PARTN","PARTNCODE","UTKN","UTKNCODE","TKN","TKNCODE","NH3N","NH3NCODE","NO3N","NO3NCODE","NA.","NACODE","K","KCODE","CA","CACODE","MG","MGCODE","SO4S","SO4SCODE","CL","CLCODE","DOC","DOCCODE","PVOL","PVOLCODE","ANCA","ANCACODE"
"995","CF002",1,"GSWS01",2006,2006-07-24 14:10:00,"3894","F",19.2,1.44,0.25,"A",7.7,"A",55.7,"A",28.54,"A",5.49,"A",10.5,"A",0.038,"A",0.035,"A",0.003,"D",0.021,"A",0.12,"A",0.1,"A",0.05,"D",0.02,"D",NA,"N",NA,"N",0.022,"A",0.026,"A",3.25,"A",0.25,"A",5.94,"A",1.45,"A",0.2,"A",0.63,"A",1.13,"A",9.064,"A",1.07,"D"
"996","CF002",1,"GSWS01",2006,2006-08-15 10:25:00,"3914","P",21.84,0.62,0.12,"A",7.7,"A",59.9,"A",30.16,"A",5.64,"A",10.79,"A",0.042,"A",0.033,"A",0.009,"D",0.02,"A",0.17,"A",0.14,"A",0.05,"D",0.03,"D",NA,"N",NA,"N",0.021,"A",0.07,"A",3.62,"A",0.28,"A",6.45,"A",1.9,"A",0.18,"A",0.53,"A",1.01,"A",7.242,"Q",0.99,"D"
"997","CF002",1,"GSWS01",2006,2006-09-05 13:10:00,"3929","F",21.11,0.37,0.07,"A",7.5,"A",62,"A",30.46,"A",2,"A",10.73,"A",0.036,"A",0.033,"A",0.003,"D",0.021,"A",0.2,"A",0.17,"A",0.06,"D",0.03,"D",NA,"N",NA,"N",0.016,"A",0.09,"A",3.59,"A",0.28,"A",6.65,"A",2.08,"A",0.2,"A",0.61,"A",0.92,"A",10.118,"A",0.97,"D"
"998","CF002",1,"GSWS01",2006,2006-09-27 11:15:00,"3944","F",21.92,0.91,0.18,"A",7.7,"A",59.9,"A",29.75,"A",2.95,"A",10.68,"A",0.059,"A",0.05,"A",0.009,"D",0.027,"A",0.26,"A",0.2,"A",0.11,"D",0.06,"D",NA,"N",NA,"N",0.011,"A",0.078,"A",3.63,"A",0.26,"A",6.44,"A",2.1,"A",0.2,"A",0.73,"A",1.13,"A",10.195,"A",0.96,"D"
"999","CF002",1,"GSWS01",2007,2006-10-17 13:10:00,"3959","F",20.08,1.1,0.2,"A",7.7,"A",57.8,"A",28.87,"A",3.95,"A",10.47,"A",0.04,"A",0.035,"A",0.005,"D",0.019,"A",0.11,"A",0.08,"A",0.04,"D",0.03,"D",NA,"N",NA,"N",0.009,"*",0.033,"A",3.46,"A",0.25,"A",6.3,"A",1.98,"A",0.22,"A",0.83,"A",1,"A",9.334,"A",0.97,"D"
"1000","CF002",1,"GSWS01",2007,2006-11-06 14:45:00,"3974","F",20.07,8.01,1.45,"A",7.6,"A",50.9,"A",24.54,"A",6.53,"A",9.84,"A",0.046,"A",0.041,"A",0.005,"D",0.015,"A",0.19,"A",0.15,"A",0.08,"D",0.04,"D",NA,"N",NA,"N",0.009,"*",0.057,"A",3.21,"A",0.23,"A",5.69,"A",1.65,"A",0.24,"A",1.03,"A",1.97,"A",9.743,"A",0.95,"D"
"1001","CF002",1,"GSWS01",2007,2006-11-27 15:15:00,"3990","F",21.02,83.22,15.76,"A",7.4,"A",35.6,"A",16.71,"A",19.95,"A",8.75,"A",0.039,"A",0.036,"A",0.003,"D",0.019,"A",0.12,"A",0.08,"A",0.05,"D",0.04,"D",NA,"N",NA,"N",0.002,"*",0.024,"A",2.45,"A",0.2,"A",3.94,"A",1.02,"A",0.15,"A",0.88,"A",2.03,"A",13.317,"A",0.95,"D"
"1002","CF002",1,"GSWS01",2007,2006-12-19 13:10:00,"4005","F",21.91,82.63,16.31,"A",7.3,"A",34.4,"A",16.46,"A",39.06,"A",8.91,"A",0.055,"A",0.039,"A",0.016,"D",0.022,"A",0.11,"A",0.08,"A",0.05,"D",0.03,"D",NA,"N",NA,"N",0.012,"A",0.014,"A",2.36,"A",0.19,"A",3.6,"A",0.93,"A",0.13,"A",0.9,"A",1.34,"A",14.173,"A",1,"D"
"1003","CF002",1,"GSWS01",2007,2007-01-09 15:00:00,"4020","F",21.08,120.88,22.95,"A",7.4,"A",32.9,"A",15.75,"A",177.62,"A",8.96,"A",0.05,"A",0.039,"A",0.011,"D",0.024,"A",0.08,"A",0.06,"A",0.04,"D",0.02,"D",NA,"N",NA,"N",0.007,"*",0.009,"A",2.14,"A",0.18,"A",3.5,"A",0.89,"A",0.11,"A",0.9,"A",1.2,"A",16.409,"A",1.01,"D"
"1004","CF002",1,"GSWS01",2007,2007-01-30 15:40:00,"4035","F",21.03,29.45,5.58,"A",7.4,"A",35,"A",16.71,"A",15.01,"A",9.3,"A",0.04,"A",0.031,"A",0.009,"D",0.022,"A",0.07,"A",0.06,"A",0.04,"D",0.01,"D",NA,"N",NA,"N",0.01,"*",0.008,"A",2.28,"A",0.17,"A",2.61,"A",0.97,"A",0.15,"A",0.91,"A",0.97,"A",10.406,"A",1.18,"D"
"1005","CF002",1,"GSWS01",2007,2007-02-20 16:20:00,"4050","F",21.03,55.9,10.59,"A",7.5,"A",34,"A",16.42,"A",7.27,"A",8.5,"A",0.03,"A",0.028,"A",0.002,"D",0.017,"A",0.08,"A",0.06,"A",0.03,"D",0.02,"D",NA,"N",NA,"N",0.007,"*",0.019,"A",2.17,"A",0.26,"A",3.37,"A",1.08,"A",0.15,"A",0.79,"A",0.98,"A",9.529,"A",1.01,"D"
"1006","CF002",1,"GSWS01",2007,2007-03-13 13:55:00,"4066","F",20.9,75.44,14.2,"A",7.4,"A",33.7,"A",16.21,"A",3.85,"A",9.1,"A",0.04,"A",0.037,"A",0.003,"D",0.024,"A",0.06,"A",0.04,"A",0.03,"D",0.02,"D",NA,"N",NA,"N",0.005,"*",0.005,"A",2.11,"A",0.17,"A",3.38,"A",0.9,"A",0.12,"A",0.82,"A",1.04,"A",12.77,"A",1.05,"D"
"1007","CF002",1,"GSWS01",2007,2007-04-03 12:35:00,"4081","F",20.94,23.42,4.42,"A",7.4,"A",38.1,"A",18.46,"A",0.96,"A",9.36,"A",0.033,"A",0.033,"A",0,"D",0.022,"A",0.06,"A",0.03,"A",0.02,"D*",0.03,"D",NA,"N",NA,"N",0,"*",0.01,"A",2.41,"A",0.19,"A",3.9,"A",0.92,"A",0.15,"A",0.77,"A",1.01,"A",10.112,"A",1.06,"D*"
"1008","CF002",1,"GSWS01",2007,2007-04-24 09:30:00,"4096","F",20.87,21.44,4.03,"A",7.5,"A",39.5,"A",19.21,"A",1.23,"A",9.34,"A",0.033,"A",0.033,"A",0,"D",0.02,"A",0.08,"A",0.05,"A",0.04,"D",0.03,"D",NA,"N",NA,"N",0.004,"*",0.011,"A",2.44,"A",0.19,"A",4.59,"A",0.89,"A",0.16,"A",0.7,"A",1.13,"A",11.238,"A",1.01,"D"
"1009","CF002",1,"GSWS01",2007,2007-05-15 12:35:00,"4111","F",21.13,11.61,2.21,"A",7.5,"A",42.7,"A",20.96,"A",1.21,"A",9.61,"A",0.037,"A",0.032,"A",0.005,"D",0.021,"A",0.07,"A",0.05,"A",0.04,"D",0.02,"D",NA,"N",NA,"N",0.005,"*",0.009,"A",2.61,"A",0.2,"A",4.47,"A",1.02,"A",0.17,"A",0.68,"A",1.05,"A",11.319,"A",1.06,"D"
"1010","CF002",1,"GSWS01",2007,2007-06-04 13:55:00,"4126","F",20.06,4.7,0.85,"A",7.5,"A",46.8,"A",23.21,"A",1.9,"A",9.93,"A",0.034,"A",0.032,"A",0.002,"D",0.019,"A",0.07,"A",0.05,"A",0.04,"D*",0.02,"D",NA,"N",NA,"N",0,"*",0.009,"A",2.79,"A",0.21,"A",5.04,"A",0.97,"A",0.19,"A",0.7,"A",1.2,"A",10.753,"A",1.09,"D*"
"1011","CF002",1,"GSWS01",2007,2007-06-26 07:25:00,"4142","F",21.73,2.8,0.55,"A",7.6,"A",50,"A",24.92,"A",2.92,"A",10.17,"A",0.043,"A",0.04,"A",0.003,"D",0.021,"A",0.12,"A",0.07,"A",0.03,"D",0.05,"D",NA,"N",NA,"N",0.022,"A",0.021,"A",2.93,"A",0.21,"A",5.42,"A",1.07,"A",0.21,"A",0.62,"A",0.96,"A",11.669,"A",1.08,"D"
"1012","CF002",1,"GSWS01",2007,2007-07-17 11:15:00,"4157","F",21.16,1.42,0.27,"A",7.7,"A",55,"A",27.46,"A",1.41,"A",11.03,"A",0.043,"A",0.038,"A",0.005,"D",0.02,"A",0.09,"A",0.1,"A",0.06,"D",0,"D",NA,"N",NA,"N",0.003,"*",0.034,"A",3.14,"A",0.24,"A",5.98,"A",1.07,"A",0.2,"A",0.6,"A",0.86,"A",11.171,"A",1.1,"D"
"1013","CF002",1,"GSWS01",2007,2007-08-07 13:25:00,"4172","P",21.09,0.91,0.17,"A",7.7,"A",57.4,"A",28.41,"A",1.58,"A",10.96,"A",0.042,"A",0.042,"A",0,"D",0.02,"A",0.13,"A",0.13,"A",0.05,"D",0,"D",NA,"N",NA,"N",0.008,"*",0.073,"A",3.32,"A",0.25,"A",6.27,"A",1.38,"A",0.19,"A",0.61,"A",0.97,"A",6.995,"Q",1.05,"D"
"1014","CF002",1,"GSWS01",2007,2007-08-28 11:00:00,"4187","P",20.9,0.65,0.12,"A",7.7,"A",59.6,"A",29.71,"A",3.64,"A",11.1,"A",0.048,"A",0.044,"A",0.004,"D",0.028,"A",0.22,"A",0.17,"A",0.06,"D",0.05,"D",NA,"N",NA,"N",0.02,"A",0.087,"A",3.44,"A",0.28,"A",6.61,"A",1.27,"A",0.17,"A",0.58,"A",1.03,"A",7.448,"Q",1.06,"D"
"1015","CF002",1,"GSWS01",2007,2007-09-19 10:15:00,"4203","F",21.97,0.4,0.08,"A",7.7,"A",60.5,"A",30.25,"A",3.34,"A",11.12,"A",0.049,"A",0.038,"A",0.011,"D",0.022,"A",0.16,"A",0.15,"A",0.06,"D",0.01,"D",NA,"N",NA,"N",0.007,"*",0.084,"A",3.49,"A",0.28,"A",6.85,"A",1.32,"A",0.18,"A",0.59,"A",0.93,"A",11.75,"A",1.05,"D"
"1016","CF002",1,"GSWS01",2008,2007-10-10 10:30:00,"4218","F",21.01,2.86,0.54,"A",7.6,"A",54,"A",26.08,"A",4.91,"A",10.34,"A",0.041,"A",0.037,"A",0.004,"D",0.019,"A",0.22,"A",0.19,"A",0.06,"D",0.03,"D",NA,"N",NA,"N",0.011,"A",0.122,"A",3.14,"A",0.23,"A",5.93,"A",1.22,"A",0.21,"A",0.76,"A",1.59,"A",10.775,"A",1.05,"D"
"1017","CF002",1,"GSWS01",2008,2007-10-30 13:20:00,"4233","F",20.12,21.41,3.88,"A",7.5,"A",44.9,"A",21.33,"A",7.51,"A",9.55,"A",0.037,"A",0.03,"A",0.007,"D",0.016,"A",0.18,"A",0.12,"A",0.06,"D",0.06,"D",NA,"N",NA,"N",0.013,"A",0.045,"A",2.7,"A",0.22,"A",5.01,"A",1.02,"A",0.2,"A",0.94,"A",2.19,"A",11.283,"A",1.03,"D"
"1018","CF002",1,"GSWS01",2008,2007-11-20 14:00:00,"4248","F",21.03,46.35,8.78,"A",7.5,"A",42.2,"A",19.92,"A",3.03,"A",9.11,"A",0.032,"A",0.032,"A",0,"D",0.017,"A",0.09,"A",0.08,"A",0.07,"D",0.01,"D",NA,"N",NA,"N",0.006,"*",0.009,"A",2.61,"A",0.21,"A",4.75,"A",0.85,"A",0.19,"A",0.95,"A",1.93,"A",13.956,"A",1.03,"D"
"1019","CF002",1,"GSWS01",2008,2007-12-11 14:15:00,"4263","F",21.01,49.72,9.41,"A",7.4,"A",37.1,"A",17.58,"A",6.9,"A",9.15,"A",0.045,"A",0.036,"A",0.009,"D",0.019,"A",0.08,"A",0.07,"A",0.06,"D*",0.01,"D",NA,"N",NA,"N",0.001,"*",0.009,"A",2.34,"A",0.16,"A",4.12,"A",0.72,"A",0.14,"A",0.86,"A",1.48,"A",12.178,"A",1.04,"D*"
"1020","CF002",1,"GSWS01",2008,2008-01-02 15:20:00,"4279","F",22.05,77.7,15.43,"A",7.4,"A",35.1,"A",16.96,"A",84.24,"A",9.13,"A",0.048,"A",0.034,"A",0.014,"D",0.022,"A",0.12,"A",0.07,"A",0.05,"D*",0.05,"D",NA,"N",NA,"N",0.006,"*",0.018,"A",2.27,"A",0.17,"A",3.81,"A",0.66,"A",0.13,"A",0.88,"A",1.36,"A",15.289,"A",1.08,"D*"
"1021","CF002",1,"GSWS01",2008,2008-01-24 10:05:00,"4294","F",21.78,89.96,17.65,"A",7.4,"A",33.6,"A",16.04,"A",11.28,"A",9.1,"A",0.04,"A",0.035,"A",0.005,"D",0.024,"A",0.08,"A",0.06,"A",0.05,"D*",0.02,"D",NA,"N",NA,"N",0.001,"*",0.01,"A",2.17,"A",0.17,"A",3.59,"A",0.68,"A",0.13,"A",0.9,"A",1.15,"A",16.443,"A",1.07,"D*"
"1022","CF002",1,"GSWS01",2008,2008-02-12 15:30:00,"4309","F",19.23,68.19,11.81,"A",7.3,"A",33,"A",15.29,"A",5.77,"A",8.53,"A",0.041,"A",0.038,"A",0.003,"D",0.024,"A",0.08,"A",0.06,"A",0.04,"D*",0.02,"D",NA,"N",NA,"N",0.005,"*",0.015,"A",2.13,"A",0.16,"A",3.57,"A",0.67,"A",0.13,"A",0.88,"A",1.08,"A",13.578,"A",1.03,"D*"
"1023","CF002",1,"GSWS01",2008,2008-03-04 16:50:00,"4324","F",21.06,79.94,15.16,"A",7.3,"A",33.6,"A",15.58,"A",10.77,"A",8.62,"A",0.04,"A",0.041,"A",0,"D",0.025,"A",0.06,"A",0.06,"A",0.04,"D*",0,"D",NA,"N",NA,"N",0.003,"*",0.014,"A",2.16,"A",0.17,"A",3.64,"A",0.67,"A",0.12,"A",0.88,"A",0.97,"A",13.429,"A",1.04,"D*"
"1024","CF002",1,"GSWS01",2008,2008-03-25 13:55:00,"4340","F",20.88,89.85,16.9,"A",7.4,"A",34.1,"A",16.92,"A",24.15,"A",8.47,"A",0.044,"A",0.038,"A",0.006,"D",0.024,"A",0.08,"A",0.06,"A",0.03,"D",0.02,"D",NA,"N",NA,"N",0.013,"A",0.018,"A",2.17,"A",0.18,"A",3.7,"A",0.72,"A",0.11,"A",0.79,"A",1,"A",15.115,"A",1.08,"D"
"1025","CF002",1,"GSWS01",2008,2008-04-15 15:00:00,"4355","F",21.05,43.61,8.27,"A",7.4,"A",35.5,"A",17.5,"A",127.43,"A",8.65,"A",0.056,"A",0.042,"A",0.014,"D",0.025,"A",0.1,"A",0.07,"A",0.04,"D",0.03,"D",NA,"N",NA,"N",0.013,"A",0.017,"A",2.3,"A",0.17,"A",3.9,"A",0.74,"A",0.14,"A",0.81,"A",1.16,"A",11.197,"A",1.07,"D"
"1026","CF002",1,"GSWS01",2008,2008-05-07 13:05:00,"4370","F",21.92,34.69,6.85,"A",7.4,"A",37.7,"A",19.79,"A",16.09,"A",8.75,"A",0.053,"A",0.044,"A",0.009,"D",0.027,"A",0.15,"A",0.1,"A",0.05,"D",0.05,"D",NA,"N",NA,"N",0.036,"A",0.017,"A",2.44,"A",0.2,"A",4.23,"A",0.79,"A",0.13,"A",0.69,"A",1.02,"A",11.846,"A",1.09,"D"
"1027","CF002",1,"GSWS01",2008,2008-05-27 14:05:00,"4385","F",20.04,12.52,2.26,"A",7.6,"A",42,"A",21.12,"A",1.76,"A",9.04,"A",0.035,"A",0.035,"A",0,"D",0.022,"A",0.09,"A",0.08,"A",0.03,"D",0.01,"D",NA,"N",NA,"N",0.029,"A",0.022,"A",2.65,"A",0.2,"A",4.57,"A",0.96,"A",0.14,"A",0.72,"A",0.95,"A",10.752,"A",1.06,"D"
"1028","CF002",1,"GSWS01",2008,2008-06-17 15:50:00,"4396","F",21.07,14.27,2.71,"A",7.6,"A",43.6,"A",22,"A",2.72,"A",8.87,"A",0.05,"A",0.041,"A",0.009,"D",0.02,"A",0.11,"A",0.1,"A",0.05,"D",0.01,"D",NA,"N",NA,"N",0.022,"A",0.025,"A",2.64,"A",0.19,"A",4.81,"A",1.03,"A",0.18,"A",0.65,"A",1.22,"A",11.383,"A",1.06,"D"
"1029","CF002",1,"GSWS01",2008,2008-07-08 07:45:00,"4408","F",20.66,5.27,0.98,"A",7.7,"A",47.6,"A",25.46,"A",4.23,"A",9.66,"A",0.043,"A",0.034,"A",0.009,"D",0.019,"A",0.11,"A",0.08,"A",0.04,"D",0.03,"D",NA,"N",NA,"N",0.013,"A",0.024,"A",2.89,"A",0.21,"A",5.36,"A",1.12,"A",0.17,"A",0.6,"A",1,"A",11.08,"A",1.1,"D"
"1030","CF002",1,"GSWS01",2008,2008-07-30 11:10:00,"4419","F",22.14,2.27,0.45,"A",7.7,"A",51.4,"A",26.58,"A",19.01,"A",10.13,"A",0.054,"A",0.044,"A",0.01,"D",0.015,"A",0.17,"A",0.1,"A",0.05,"D",0.07,"D",NA,"N",NA,"N",0.011,"A",0.036,"A",3.15,"A",0.23,"A",5.76,"A",1.24,"A",0.18,"A",0.62,"A",0.92,"A",11.825,"A",1.06,"D"
"1031","CF002",1,"GSWS01",2008,2008-08-20 13:23:00,"4430","P",21.09,1.16,0.22,"A",7.8,"A",55.6,"A",29.83,"A",5.59,"A",10.11,"A",0.043,"A",0.036,"A",0.007,"D",0.018,"A",0.18,"A",0.14,"A",0.07,"D*",0.04,"D",NA,"N",NA,"N",0.01,"*",0.064,"A",3.32,"A",0.24,"A",6.28,"A",1.33,"A",0.18,"A",0.57,"A",1.01,"A",7.742,"Q",1.1,"D*"
"1032","CF002",1,"GSWS01",2008,2008-09-09 11:56:00,"4441","F",19.94,1.22,0.22,"A",7.7,"A",55,"A",27.91,"A",3.46,"A",10.24,"A",0.048,"A",0.045,"A",0.003,"D",0.019,"A",0.18,"A",0.14,"A",0.08,"D",0.04,"D",NA,"N",NA,"N",0.016,"A",0.048,"A",3.27,"A",0.23,"A",6.05,"A",1.32,"A",0.19,"A",0.92,"A",1.07,"A",10.994,"A",1.07,"D"
"1033","CF002",1,"GSWS01",2008,2008-09-29 09:55:00,"4452","F",19.92,0.68,0.12,"A",7.8,"A",57.1,"A",29.04,"A",1.99,"A",10.03,"A",0.043,"A",0.037,"A",0.006,"D",0.013,"A",0.15,"A",0.13,"A",0.07,"D*",0.02,"D",NA,"N",NA,"N",0.005,"*",0.056,"A",3.36,"A",0.24,"A",6.31,"A",1.18,"A",0.19,"A",0.65,"A",0.83,"A",10.982,"A",1.09,"D*"
"1034","CF002",1,"GSWS01",2009,2008-10-21 17:00:00,"4464","F",22.3,1.98,0.4,"A",7.7,"A",46.7,"A",26.46,"A",4.6,"A",9.77,"A",0.043,"A",0.033,"A",0.01,"D",0.017,"A",0.2,"A",0.14,"A",0.07,"D*",0.06,"D",NA,"N",NA,"N",0.01,"*",0.062,"A",3.32,"A",0.22,"A",5.81,"A",1.27,"A",0.23,"A",0.84,"A",1.43,"A",12.131,"A",1.05,"D*"
"1035","CF002",1,"GSWS01",2009,2008-11-12 13:40:00,"4475","F",21.86,18.18,3.58,"A",7.6,"A",48.3,"A",24.54,"A",32.4,"A",8.43,"A",0.046,"A",0.041,"A",0.005,"D",0.015,"A",0.18,"A",0.12,"A",0.08,"D*",0.06,"D",NA,"N",NA,"N",0.002,"*",0.036,"A",2.98,"A",0.23,"A",5.36,"A",1.16,"A",0.23,"A",0.87,"A",2.31,"A",12.718,"A",1.07,"D*"
"1036","CF002",1,"GSWS01",2009,2008-12-01 16:45:00,"4486","F",19.13,23.45,4.04,"A",7.6,"A",41.1,"A",20.29,"A",3.36,"A",8.41,"A",0.035,"A",0.031,"A",0.004,"D",0.016,"A",0.08,"A",0.07,"A",0.05,"D",0.01,"D",NA,"N",NA,"N",0.015,"A",0.01,"A",2.63,"A",0.19,"A",4.56,"A",0.87,"A",0.19,"A",0.93,"A",1.59,"A",11.258,"A",1.06,"D"
"1037","CF002",1,"GSWS01",2009,2008-12-23 10:40:00,"4497","F",21.75,15.12,2.96,"A",7.6,"A",40.5,"A",20.62,"A",1.12,"A",8.42,"A",0.034,"A",0.029,"A",0.005,"D",0.014,"A",0.08,"A",0.07,"A",0.05,"D*",0.01,"D",NA,"N",NA,"N",0.007,"*",0.01,"A",2.57,"A",0.17,"A",4.51,"A",0.86,"A",0.24,"A",0.89,"A",1.51,"A",8.144,"A",1.1,"D*"
"1038","CF002",1,"GSWS01",2009,2009-01-13 11:55:00,"4508","F",21.05,234.24,44.42,"A",7.4,"A",29.5,"A",14.67,"A",92.35,"A",7.92,"A",0.1,"A",0.04,"A",0.06,"D",0.022,"A",0.25,"A",0.06,"A",0.05,"D*",0.19,"D",NA,"N",NA,"N",0.007,"*",0.007,"A",2.02,"A",0.22,"A",3.27,"A",0.56,"A",0.11,"A",0.86,"A",1.43,"A",19.72,"A",1.08,"D*"
"1039","CF002",1,"GSWS01",2009,2009-02-03 14:00:00,"4519","F",21.09,26.36,5.01,"A",7.5,"A",34.8,"A",18.5,"A",2.01,"A",8.48,"A",0.032,"A",0.035,"A",0,"D",0.016,"A",0.05,"A",0.05,"A",0.04,"D*",0,"D",NA,"N",NA,"N",0.007,"*",0.002,"A",2.34,"A",0.19,"A",3.81,"A",0.75,"A",0.16,"A",0.89,"A",1.06,"A",8.053,"A",1.13,"D*"
"1040","CF002",1,"GSWS01",2009,2009-02-24 16:45:00,"4531","F",21.11,14.36,2.73,"A",7.4,"A",43.4,"A",20.87,"A",567.99,"A",8.38,"A",0.138,"A",0.085,"A",0.053,"D",0.047,"A",1.36,"A",NA,"C",NA,"DC",NA,"DC",NA,"N",NA,"N",NA,"C",0.015,"A",2.66,"A",0.38,"A",4.21,"A",0.83,"A",0.27,"A",0.82,"A",2.21,"A",8.011,"A",1.01,"D"
"1041","CF002",1,"GSWS01",2009,2009-03-17 15:10:00,"4542","F",20.93,65.07,12.27,"A",7.5,"A",34,"A",17.87,"A",100.25,"A",8.32,"A",0.039,"A",0.032,"A",0.007,"D",0.021,"A",0.09,"A",0.07,"A",0.06,"D*",0.02,"D",NA,"N",NA,"N",0.007,"*",0.006,"A",2.24,"A",0.18,"A",3.67,"A",0.74,"A",0.14,"A",0.73,"A",1.39,"A",8.531,"A",1.12,"D*"
"1042","CF002",1,"GSWS01",2009,2009-04-07 14:45:00,"4553","P",20.98,67.93,12.84,"A",7.5,"A",34.4,"A",17.17,"A",2.99,"A",8.55,"A",0.037,"A",0.037,"A",0,"D",0.022,"A",0.07,"A",0.05,"A",0.05,"D*",0.02,"D",NA,"N",NA,"N",0.003,"*",0,"*",2.23,"A",0.17,"A",3.73,"A",0.73,"A",0.12,"A",0.74,"A",1.35,"A",4.661,"Q",1.07,"D*"
"1043","CF002",1,"GSWS01",2009,2009-04-28 13:25:00,"4564","F",20.94,20.87,3.94,"A",7.6,"A",38.2,"A",19.71,"A",1.69,"A",8.53,"A",0.038,"A",0.035,"A",0.003,"D",0.026,"A",0.08,"A",0.08,"A",0.05,"D",0,"D",NA,"N",NA,"N",0.027,"A",0.003,"A",2.36,"A",0.2,"A",4.17,"A",0.83,"A",0.15,"A",0.7,"A",1.13,"A",8.185,"A",1.1,"D"
"1044","CF002",1,"GSWS01",2009,2009-05-20 18:45:00,"4576","F",22.22,35.51,7.11,"A",7.6,"A",39,"A",20.5,"A",35.48,"A",8.51,"A",0.043,"A",0.036,"A",0.007,"D",0.023,"A",0.1,"A",0.08,"A",0.06,"D",0.02,"D",NA,"N",NA,"N",0.021,"A",0.004,"A",2.4,"A",0.2,"A",4.24,"A",0.85,"A",0.14,"A",0.67,"A",1.33,"A",9.379,"A",1.12,"D"
"1045","CF002",1,"GSWS01",2009,2009-06-08 18:15:00,"4587","F",18.98,7.67,1.31,"A",7.6,"A",44.7,"A",23.46,"A",55.14,"A",9.3,"A",0.044,"A",0.037,"A",0.007,"D",0.026,"A",0.11,"A",0.08,"A",0.05,"D",0.03,"D",NA,"N",NA,"N",0.022,"A",0.007,"A",2.7,"A",0.23,"A",4.89,"A",0.96,"A",0.17,"A",0.69,"A",1.15,"A",7.519,"A",1.12,"D"
"1046","CF002",1,"GSWS01",2009,2009-06-30 12:40:00,"4598","F",21.77,4.7,0.92,"A",7.7,"A",47.8,"A",25.04,"A",14.98,"A",9.5,"A",0.038,"A",0.036,"A",0.002,"D",0.019,"A",0.09,"A",0.08,"A",0.06,"D*",0.01,"D",NA,"N",NA,"N",0.009,"*",0.01,"A",2.92,"A",0.22,"A",5.24,"A",1.02,"A",0.19,"A",0.59,"A",1.15,"A",8.704,"A",1.11,"D*"
"1047","CF002",1,"GSWS01",2009,2009-07-21 15:15:00,"4609","F",21.11,2.01,0.38,"A",7.7,"A",51.4,"A",27.25,"A",3.53,"A",9.91,"A",0.037,"A",0.039,"A",0,"D",0.02,"A",0.09,"A",0.08,"A",0.06,"D*",0.01,"D",NA,"N",NA,"N",0.004,"*",0.021,"A",3.12,"A",0.24,"A",5.65,"A",1.11,"A",0.2,"A",0.56,"A",1.06,"A",8.615,"A",1.12,"D*"
"1048","CF002",1,"GSWS01",2009,2009-08-12 07:45:00,"4620","P",21.69,0.96,0.19,"A",7.8,"A",57.1,"A",28.46,"A",2.7,"A",10.24,"A",0.036,"A",0.035,"A",0.001,"D",0.022,"A",0.09,"A",0.1,"A",0.04,"D",0,"D",NA,"N",NA,"N",0.014,"A",0.043,"A",4.01,"A",0.3,"A",5.91,"A",1.1,"A",0.2,"A",1.17,"A",1.11,"A",5.507,"Q",1.09,"D"
"1049","CF002",1,"GSWS01",2009,2009-09-01 12:00:00,"4631","F",20.18,0.59,0.11,"A",7.8,"A",58.5,"A",29.21,"A",1.99,"A",10.27,"A",0.04,"A",0.041,"A",0,"D",0.022,"A",0.12,"A",0.12,"A",0.06,"D",0,"D",NA,"N",NA,"N",0.012,"A",0.049,"A",4.02,"A",0.29,"A",6.1,"A",1.13,"A",0.21,"A",0.73,"A",0.91,"A",8.719,"A",1.07,"D"
"1050","CF002",1,"GSWS01",2009,2009-09-23 09:00:00,"4643","F",21.88,0.82,0.16,"A",7.8,"A",58.3,"A",29.79,"A",1.05,"A",10.23,"A",0.036,"A",0.034,"A",0.002,"D",0.021,"A",0.1,"A",0.1,"A",0.05,"D*",0,"D",NA,"N",NA,"N",0.008,"*",0.044,"A",3.64,"A",0.27,"A",6.44,"A",1.38,"A",0.21,"A",0.71,"A",0.96,"A",8.589,"A",1.05,"D*"
"1051","CF002",1,"GSWS01",2010,2009-10-14 11:00:00,"4654","F",21.08,1.16,0.22,"A",7.7,"A",55.2,"A",28.21,"A",0.74,"A",9.87,"A",0.037,"A",0.035,"A",0.002,"D",0.021,"A",0.11,"A",0.1,"A",0.05,"D",0.01,"D",NA,"N",NA,"N",0.014,"A",0.04,"A",3.35,"A",0.24,"A",6.01,"A",1.03,"A",0.23,"A",0.73,"A",0.91,"A",8.531,"A",1.12,"D"
"1052","CF002",1,"GSWS01",2010,2009-11-03 17:25:00,"4665","F",20.27,6.63,1.21,"A",7.7,"A",50.2,"A",23.42,"A",4.27,"A",9.03,"A",0.04,"A",0.036,"A",0.004,"D",0.022,"A",0.21,"A",0.2,"A",0.09,"D",0.01,"D",NA,"N",NA,"N",0.017,"A",0.089,"A",2.97,"A",0.24,"A",5.39,"A",0.92,"A",0.27,"A",1.12,"A",2.62,"A",8.776,"A",1.09,"D"
